json,hunt_dir,scale,task,recipe,seq_len,hidden,message_ratio,message_identity_slots,message_slots_inplace,message_pool_remainder,message_keep_local_swa,message_extra_slot_attends,global_layers,n_distractors,calibrated,arch,params,acc,step,recovered_bits,information_flow,bytes_per_input_token,prize_bits
e25_bridge256_chain_shuf1_k13_glob2_extrahop/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2_extrahop,bridge,chain,chain,256,256,1,True,True,False,False,1,2,,True,e21,2835344,0.9362980769230769,3200,24.0792370452884,0.9261245017418617,0.011757439963519727,26.0
e25_bridge256_chain_shuf1_k13_glob2_extrahop/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2_extrahop,bridge,chain,chain,256,256,1,True,True,False,False,1,2,,True,e18_local,2802062,0.24639423076923078,3200,0.0,0.0,0.0,26.0
e25_bridge256_chain_shuf1_k13_glob2_keepswa/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2_keepswa,bridge,chain,chain,256,256,1,True,True,False,True,0,2,,True,dense,2802067,0.9915865384615384,3000,25.563270545567182,0.9832027132910455,0.012482065696077725,26.0
e25_bridge256_chain_shuf1_k13_glob2_keepswa/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2_keepswa,bridge,chain,chain,256,256,1,True,True,False,True,0,2,,True,e18,2802064,0.4795673076923077,3000,9.574955841316857,0.3682675323583407,0.004675271406892997,26.0
e25_bridge256_chain_shuf1_k13_glob2_keepswa/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2_keepswa,bridge,chain,chain,256,256,1,True,True,False,True,0,2,,True,e21,2835344,0.4579326923076923,3000,6.522545152118815,0.25086712123533905,0.0031848365000580153,26.0
e25_bridge256_chain_shuf1_k13_glob2_keepswa/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2_keepswa,bridge,chain,chain,256,256,1,True,True,False,True,0,2,,True,e18_local,2802062,0.23197115384615385,3000,0.0,0.0,0.0,26.0
e25_bridge256_chain_shuf1_k13_glob2_keepswa_s8k/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2_keepswa_s8k,bridge,chain,chain,256,256,1,True,True,False,True,0,2,,True,e18,2802064,0.8076923076923077,8000,20.945702139678367,0.8056039284491681,0.010227393622889828,26.0
e25_bridge256_chain_shuf1_k13_glob2_keepswa_s8k/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2_keepswa_s8k,bridge,chain,chain,256,256,1,True,True,False,True,0,2,,True,e21,2835344,0.6382211538461539,8000,14.765382613327974,0.5678993312818451,0.00720965947916405,26.0
e25_bridge256_chain_shuf1_k13_glob2_keepswa_s8k/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2_keepswa_s8k,bridge,chain,chain,256,256,1,True,True,False,True,0,2,,True,e18_local,2802062,0.2608173076923077,8000,0.001040079628697653,4.0003062642217425e-05,5.078513812000258e-07,26.0
e25_bridge256_chain_shuf_k13_glob2/bridge_chain.json,e25_bridge256_chain_shuf_k13_glob2,bridge,chain,chain,256,256,1,True,True,False,False,0,2,,True,dense,2802067,0.9314903846153846,3200,22.888009533046205,0.8803080589633157,0.011175785904807717,26.0
e25_bridge256_chain_shuf_k13_glob2/bridge_chain.json,e25_bridge256_chain_shuf_k13_glob2,bridge,chain,chain,256,256,1,True,True,False,False,0,2,,True,e18,2802064,0.25240384615384615,3200,0.0,0.0,0.0,26.0
e25_bridge256_chain_shuf_k13_glob2/bridge_chain.json,e25_bridge256_chain_shuf_k13_glob2,bridge,chain,chain,256,256,1,True,True,False,False,0,2,,True,e21,2835344,0.24278846153846154,3200,0.0,0.0,0.0,26.0
e25_bridge256_chain_shuf_k13_glob2/bridge_chain.json,e25_bridge256_chain_shuf_k13_glob2,bridge,chain,chain,256,256,1,True,True,False,False,0,2,,True,e18_local,2802062,0.24879807692307693,3200,0.0,0.0,0.0,26.0
e25_bridge256_chain_shuf_k13_glob2_extrahop/bridge_chain.json,e25_bridge256_chain_shuf_k13_glob2_extrahop,bridge,chain,chain,256,256,1,True,True,False,False,1,2,,True,dense,2802067,0.9338942307692307,3200,22.943235226030065,0.8824321240780795,0.011202751575209993,26.0
e25_bridge256_chain_shuf_k13_glob2_extrahop/bridge_chain.json,e25_bridge256_chain_shuf_k13_glob2_extrahop,bridge,chain,chain,256,256,1,True,True,False,False,1,2,,True,e18,2802064,0.25240384615384615,3200,0.0,0.0,0.0,26.0
e25_bridge256_chain_shuf_k13_glob2_extrahop/bridge_chain.json,e25_bridge256_chain_shuf_k13_glob2_extrahop,bridge,chain,chain,256,256,1,True,True,False,False,1,2,,True,e21,2835344,0.9146634615384616,3200,22.598566343279767,0.8691756285876834,0.011034456222304574,26.0
e25_bridge256_chain_shuf_k13_glob2_extrahop/bridge_chain.json,e25_bridge256_chain_shuf_k13_glob2_extrahop,bridge,chain,chain,256,256,1,True,True,False,False,1,2,,True,e18_local,2802062,0.24879807692307693,3200,0.0,0.0,0.0,26.0
e25_bridge264_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge264_chain_k13_glob2,bridge,chain_ordered,chain_ordered,264,256,1,True,True,False,False,0,2,,True,dense,2802067,0.8233173076923077,3200,17.653853592313457,0.678994368935133,0.008358832193330236,26.0
e25_bridge264_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge264_chain_k13_glob2,bridge,chain_ordered,chain_ordered,264,256,1,True,True,False,False,0,2,,True,e18,2802064,0.2620192307692308,3200,0.0058762317709620746,0.0002260089142677721,2.7823067097358308e-06,26.0
e25_bridge264_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge264_chain_k13_glob2,bridge,chain_ordered,chain_ordered,264,256,1,True,True,False,False,0,2,,True,e21,2835344,0.49278846153846156,3200,11.00120590113032,0.42312330388962766,0.00520890430924731,26.0
e25_bridge264_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge264_chain_k13_glob2,bridge,chain_ordered,chain_ordered,264,256,1,True,True,False,False,0,2,,True,e18_local,2802062,0.2512019230769231,3200,0.00048423170111193853,1.8624296196613023e-05,2.2927637363254665e-07,26.0
e25_bridge264_chain_k13_glob2_s8k/bridge_chain_ordered.json,e25_bridge264_chain_k13_glob2_s8k,bridge,chain_ordered,chain_ordered,264,256,1,True,True,False,False,0,2,,True,e18,2802064,0.4795673076923077,8000,9.867836104360789,0.37953215786003036,0.004672270882746586,26.0
e25_bridge264_chain_k13_glob2_s8k/bridge_chain_ordered.json,e25_bridge264_chain_k13_glob2_s8k,bridge,chain_ordered,chain_ordered,264,256,1,True,True,False,False,0,2,,True,e21,2835344,0.9903846153846154,4050,25.607738229289453,0.9849130088188252,0.012124876055534778,26.0
e25_bridge264_chain_k13_glob2_s8k/bridge_chain_ordered.json,e25_bridge264_chain_k13_glob2_s8k,bridge,chain_ordered,chain_ordered,264,256,1,True,True,False,False,0,2,,True,e18_local,2802062,0.24639423076923078,8000,0.0,0.0,0.0,26.0
e25_bridge272_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,False,0,2,,True,dense,2802067,0.9903846153846154,2850,25.33048078425857,0.9742492609330219,0.01164084594864824,26.0
e25_bridge272_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,False,0,2,,True,e18,2802064,0.9903846153846154,1650,25.353922084064664,0.9751508493871025,0.011651618604809129,26.0
e25_bridge272_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,False,0,2,,True,e21,2835344,0.46153846153846156,2850,8.87189558010392,0.34122675308092004,0.004077157895268346,26.0
e25_bridge272_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,False,0,2,,True,e18_local,2802062,0.2247596153846154,2850,0.0,0.0,0.0,26.0
e25_bridge272_chain_k13_glob2_extrahop/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_extrahop,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,False,1,2,,True,dense,2802067,0.8052884615384616,3200,15.839837001322037,0.6092245000508476,0.0072793368572252005,26.0
e25_bridge272_chain_k13_glob2_extrahop/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_extrahop,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,False,1,2,,True,e18,2802064,0.4543269230769231,3200,10.174840958554782,0.39134003686749164,0.004675937940512308,26.0
e25_bridge272_chain_k13_glob2_extrahop/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_extrahop,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,False,1,2,,True,e21,2835344,0.39903846153846156,3200,8.493038438171258,0.32665532454504836,0.003903050752836056,26.0
e25_bridge272_chain_k13_glob2_extrahop/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_extrahop,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,False,1,2,,True,e18_local,2802062,0.2764423076923077,3200,0.01959356800377841,0.0007535987693760927,9.004397060559932e-06,26.0
e25_bridge272_chain_k13_glob2_extrahop_s8k/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_extrahop_s8k,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,False,1,2,,True,e18,2802064,0.9903846153846154,2550,25.49000320607504,0.9803847386951939,0.01171415588514478,26.0
e25_bridge272_chain_k13_glob2_extrahop_s8k/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_extrahop_s8k,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,False,1,2,,True,e21,2835344,0.9903846153846154,5450,25.482101742652958,0.980080836255883,0.011710524697910367,26.0
e25_bridge272_chain_k13_glob2_extrahop_s8k/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_extrahop_s8k,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,False,1,2,,True,e18_local,2802062,0.2247596153846154,8000,0.0,0.0,0.0,26.0
e25_bridge272_chain_k13_glob2_keepswa/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_keepswa,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,True,0,2,,True,dense,2802067,0.9483173076923077,3200,23.530179336721165,0.9050068975661987,0.010813501533419654,26.0
e25_bridge272_chain_k13_glob2_keepswa/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_keepswa,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,True,0,2,,True,e18,2802064,0.2608173076923077,3200,0.010635335685638996,0.0004090513725245768,4.8875623555326265e-06,26.0
e25_bridge272_chain_k13_glob2_keepswa/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_keepswa,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,True,0,2,,True,e21,2835344,0.38341346153846156,3200,3.7192265671938265,0.143047175661301,0.0017092033856589276,26.0
e25_bridge272_chain_k13_glob2_keepswa/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_keepswa,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,True,0,2,,True,e18_local,2802062,0.2764423076923077,3200,0.02010538837274805,0.0007732841681826173,9.239608627182008e-06,26.0
e25_bridge272_chain_k13_glob2_keepswa_s8k/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_keepswa_s8k,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,True,0,2,,True,e18,2802064,0.9927884615384616,7800,25.460907009219422,0.979265654200747,0.011700784471148631,26.0
e25_bridge272_chain_k13_glob2_keepswa_s8k/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_keepswa_s8k,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,True,0,2,,True,e21,2835344,0.9915865384615384,4650,25.55214726127853,0.9827748946645589,0.011742714734043442,26.0
e25_bridge272_chain_k13_glob2_keepswa_s8k/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_keepswa_s8k,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,True,0,2,,True,e18_local,2802062,0.2247596153846154,8000,0.0,0.0,0.0,26.0
e25_bridge272_chain_k13_glob2_s8k/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_s8k,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,False,0,2,,True,e18,2802064,0.9519230769230769,8000,23.644673604854038,0.9094105232636169,0.010866118384583658,26.0
e25_bridge272_chain_k13_glob2_s8k/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_s8k,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,False,0,2,,True,e21,2835344,0.2764423076923077,8000,0.017379807321872016,0.0006684541277643083,7.98704380600736e-06,26.0
e25_bridge272_chain_k13_glob2_s8k/bridge_chain_ordered.json,e25_bridge272_chain_k13_glob2_s8k,bridge,chain_ordered,chain_ordered,272,256,1,True,True,False,False,0,2,,True,e18_local,2802062,0.2247596153846154,8000,0.0,0.0,0.0,26.0
e25_bridge288_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge288_chain_k13_glob2,bridge,chain_ordered,chain_ordered,288,256,1,True,True,False,False,0,2,,True,dense,2802067,0.9314903846153846,3200,22.200490656061135,0.8538650252331207,0.009635629625026534,26.0
e25_bridge288_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge288_chain_k13_glob2,bridge,chain_ordered,chain_ordered,288,256,1,True,True,False,False,0,2,,True,e18,2802064,0.26802884615384615,3200,0.0027709130269812795,0.00010657357796081844,1.2026532235161804e-06,26.0
e25_bridge288_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge288_chain_k13_glob2,bridge,chain_ordered,chain_ordered,288,256,1,True,True,False,False,0,2,,True,e21,2835344,0.24519230769230768,3200,0.00011825262007652244,4.548177695250863e-06,5.132492190821286e-08,26.0
e25_bridge288_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge288_chain_k13_glob2,bridge,chain_ordered,chain_ordered,288,256,1,True,True,False,False,0,2,,True,e18_local,2802062,0.24519230769230768,3200,0.0,0.0,0.0,26.0
e25_bridge288_chain_k13_glob2_extrahop/bridge_chain_ordered.json,e25_bridge288_chain_k13_glob2_extrahop,bridge,chain_ordered,chain_ordered,288,256,1,True,True,False,False,1,2,,True,dense,2802067,0.9951923076923077,1850,25.76588208117227,0.9909954646604718,0.011183108542175463,26.0
e25_bridge288_chain_k13_glob2_extrahop/bridge_chain_ordered.json,e25_bridge288_chain_k13_glob2_extrahop,bridge,chain_ordered,chain_ordered,288,256,1,True,True,False,False,1,2,,True,e18,2802064,0.26802884615384615,1850,0.0031368921080166955,0.0001206496964621806,1.3614983107711352e-06,26.0
e25_bridge288_chain_k13_glob2_extrahop/bridge_chain_ordered.json,e25_bridge288_chain_k13_glob2_extrahop,bridge,chain_ordered,chain_ordered,288,256,1,True,True,False,False,1,2,,True,e21,2835344,0.23798076923076922,1850,0.0,0.0,0.0,26.0
e25_bridge288_chain_k13_glob2_extrahop/bridge_chain_ordered.json,e25_bridge288_chain_k13_glob2_extrahop,bridge,chain_ordered,chain_ordered,288,256,1,True,True,False,False,1,2,,True,e18_local,2802062,0.24519230769230768,1850,0.0018683480752539005,7.185954135591924e-05,8.109149632178388e-07,26.0
e25_bridge288_chain_k13_glob2_keepswa/bridge_chain_ordered.json,e25_bridge288_chain_k13_glob2_keepswa,bridge,chain_ordered,chain_ordered,288,256,1,True,True,False,True,0,2,,False,dense,2802067,0.4699519230769231,3200,8.79780682997343,0.33837718576820885,0.0038184925477315235,26.0
e25_bridge320_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge320_chain_k13_glob2,bridge,chain_ordered,chain_ordered,320,256,1,True,True,False,False,0,2,,False,dense,2802067,0.2620192307692308,3200,0.0,0.0,0.0,26.0
e25_bridge384_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge384_chain_k13_glob2,bridge,chain_ordered,chain_ordered,384,256,1,True,True,False,False,0,2,,False,dense,2802067,0.24519230769230768,3200,0.05469453911427356,0.0021036361197797524,1.7804211951260926e-05,26.0
e25_bridge512/bridge_far_copy.json,e25_bridge512,bridge,far_copy,far_copy,512,128,,,,,,,,,True,dense,594892,0.99462890625,300,61.216260693971165,0.9565040733432995,0.014945376145989054,64.0
e25_bridge512/bridge_far_copy.json,e25_bridge512,bridge,far_copy,far_copy,512,128,,,,,,,,,True,e18,594892,0.99365234375,450,63.224093692296044,0.9878764639421257,0.015435569749095714,64.0
e25_bridge512/bridge_far_copy.json,e25_bridge512,bridge,far_copy,far_copy,512,128,,,,,,,,,True,e21,603212,0.2509765625,800,0.004647483295454357,7.261692649147433e-05,1.1346394764292864e-06,64.0
e25_bridge512/bridge_far_copy.json,e25_bridge512,bridge,far_copy,far_copy,512,128,,,,,,,,,True,e18_local,594892,0.2509765625,800,0.0,0.0,0.0,64.0
e25_bridge512_chain_k13/bridge_chain_ordered.json,e25_bridge512_chain_k13,bridge,chain_ordered,chain_ordered,512,256,1,True,True,False,,,,,False,dense,2260816,0.2247596153846154,3200,0.0,0.0,0.0,26.0
e25_bridge512_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge512_chain_k13_glob2,bridge,chain_ordered,chain_ordered,512,256,1,True,True,False,False,0,2,,False,dense,2802067,0.2247596153846154,3200,0.0,0.0,0.0,26.0
e25_bridge512_chain_s0/bridge_chain_ordered.json,e25_bridge512_chain_s0,bridge,chain_ordered,chain_ordered,512,256,1,True,True,False,,,,,False,dense,2260816,0.3235677083333333,3200,1.1019491224914013,0.02295727338523753,0.0002690305474832523,48.0
e25_bridge512_chain_s0_h512/bridge_chain_ordered.json,e25_bridge512_chain_s0_h512,bridge,chain_ordered,chain_ordered,512,512,1,True,True,False,,,,,False,dense,10818128,0.24088541666666666,3200,0.0,0.0,0.0,48.0
e25_bridge512_ip_id/bridge_far_copy.json,e25_bridge512_ip_id,bridge,far_copy,far_copy,512,128,1,True,True,False,,,,,True,dense,594892,1.0,350,63.922632067414426,0.9987911260533504,0.0156061113445836,64.0
e25_bridge512_ip_id/bridge_far_copy.json,e25_bridge512_ip_id,bridge,far_copy,far_copy,512,128,1,True,True,False,,,,,True,e18,594892,1.0,300,63.94286568923976,0.9991072763943712,0.01561105119366205,64.0
e25_bridge512_ip_id/bridge_far_copy.json,e25_bridge512_ip_id,bridge,far_copy,far_copy,512,128,1,True,True,False,,,,,True,e21,603212,0.99755859375,750,62.638041612619304,0.9787194001971766,0.015292490628080885,64.0
e25_bridge512_ip_id/bridge_far_copy.json,e25_bridge512_ip_id,bridge,far_copy,far_copy,512,128,1,True,True,False,,,,,True,e18_local,594892,0.2509765625,800,0.0,0.0,0.0,64.0
e25_bridge512_ip_id_chain/bridge_chain_ordered.json,e25_bridge512_ip_id_chain,bridge,chain_ordered,chain_ordered,512,128,1,True,True,False,,,,,False,dense,594892,0.24153645833333334,3200,0.0,0.0,0.0,48.0
e25_bridge512_ip_id_match2/bridge_recall.json,e25_bridge512_ip_id_match2,bridge,recall,recall,512,128,1,True,True,False,False,0,1,,False,dense,594892,0.5579427083333334,3200,18.43512840699871,0.38406517514580646,0.00450076377123992,48.0
e25_bridge512_ip_id_match2_nd1/bridge_recall.json,e25_bridge512_ip_id_match2_nd1,bridge,recall,recall,512,128,1,True,True,False,False,0,1,,True,dense,594892,0.9928385416666666,1650,47.02609789156831,0.9797103727410066,0.01148098093055867,48.0
e25_bridge512_ip_id_match2_nd1/bridge_recall.json,e25_bridge512_ip_id_match2_nd1,bridge,recall,recall,512,128,1,True,True,False,False,0,1,,True,e18,594892,0.6829427083333334,1650,26.656297430060356,0.5553395297929241,0.006507885114760829,48.0
e25_bridge512_ip_id_match2_nd1/bridge_recall.json,e25_bridge512_ip_id_match2_nd1,bridge,recall,recall,512,128,1,True,True,False,False,0,1,,True,e21,603212,0.5592447916666666,1650,20.780084334288965,0.4329184236310201,0.005073262776926017,48.0
e25_bridge512_ip_id_match2_nd1/bridge_recall.json,e25_bridge512_ip_id_match2_nd1,bridge,recall,recall,512,128,1,True,True,False,False,0,1,,True,e18_local,594892,0.26171875,1650,0.018695070183296674,0.00038948062881868076,4.564226118968915e-06,48.0
e25_bridge512_ip_id_recall/bridge_recall_single.json,e25_bridge512_ip_id_recall,bridge,recall_single,recall_single,512,128,1,True,True,False,,,,,True,dense,594892,0.9986979166666666,350,47.688898443820044,0.9935187175795843,0.011642797471635753,48.0
e25_bridge512_ip_id_recall/bridge_recall_single.json,e25_bridge512_ip_id_recall,bridge,recall_single,recall_single,512,128,1,True,True,False,,,,,True,e18,594892,0.994140625,350,46.668714288444065,0.9722648810092515,0.011393729074327164,48.0
e25_bridge512_ip_id_recall/bridge_recall_single.json,e25_bridge512_ip_id_recall,bridge,recall_single,recall_single,512,128,1,True,True,False,,,,,True,e21,603212,0.916015625,800,43.077596322555664,0.8974499233865764,0.010516991289686441,48.0
e25_bridge512_ip_id_recall/bridge_recall_single.json,e25_bridge512_ip_id_recall,bridge,recall_single,recall_single,512,128,1,True,True,False,,,,,True,e18_local,594892,0.2532552083333333,800,0.0,0.0,0.0,48.0
e25_bridge512_ip_id_select/bridge_select_1decoy.json,e25_bridge512_ip_id_select,bridge,select_1decoy,select_1decoy,512,128,1,True,True,False,,,,,True,dense,594892,0.9986979166666666,400,47.796271265094916,0.9957556513561441,0.011669011539329813,48.0
e25_bridge512_ip_id_select/bridge_select_1decoy.json,e25_bridge512_ip_id_select,bridge,select_1decoy,select_1decoy,512,128,1,True,True,False,,,,,True,e18,594892,1.0,400,47.920413284301674,0.9983419434229516,0.011699319649487713,48.0
e25_bridge512_ip_id_select/bridge_select_1decoy.json,e25_bridge512_ip_id_select,bridge,select_1decoy,select_1decoy,512,128,1,True,True,False,,,,,True,e21,603212,1.0,700,47.98465363738015,0.9996802841120864,0.011715003329438513,48.0
e25_bridge512_ip_id_select/bridge_select_1decoy.json,e25_bridge512_ip_id_select,bridge,select_1decoy,select_1decoy,512,128,1,True,True,False,,,,,True,e18_local,594892,0.23372395833333334,800,0.0,0.0,0.0,48.0
e25_bridge512_ip_r1/bridge_far_copy.json,e25_bridge512_ip_r1,bridge,far_copy,far_copy,512,128,1,,True,False,,,,,True,dense,594892,1.0,350,63.95269504324404,0.9992608600506881,0.015613450938292002,64.0
e25_bridge512_ip_r1/bridge_far_copy.json,e25_bridge512_ip_r1,bridge,far_copy,far_copy,512,128,1,,True,False,,,,,True,e18,594892,1.0,300,63.93192727555187,0.998936363680498,0.015608380682507781,64.0
e25_bridge512_ip_r1/bridge_far_copy.json,e25_bridge512_ip_r1,bridge,far_copy,far_copy,512,128,1,,True,False,,,,,True,e21,603212,0.2509765625,800,0.0,0.0,0.0,64.0
e25_bridge512_ip_r1/bridge_far_copy.json,e25_bridge512_ip_r1,bridge,far_copy,far_copy,512,128,1,,True,False,,,,,True,e18_local,594892,0.2509765625,800,0.0,0.0,0.0,64.0
e25_bridge512_ip_r10_mean_recall/bridge_recall_single.json,e25_bridge512_ip_r10_mean_recall,bridge,recall_single,recall_single,512,128,10,True,True,False,,,,,True,dense,594892,0.9993489583333334,350,47.887271037038,0.9976514799382917,0.011691228280526855,48.0
e25_bridge512_ip_r10_mean_recall/bridge_recall_single.json,e25_bridge512_ip_r10_mean_recall,bridge,recall_single,recall_single,512,128,10,True,True,False,,,,,True,e18,594892,1.0,350,47.94116395853067,0.9987742491360557,0.011704385732063153,48.0
e25_bridge512_ip_r10_mean_recall/bridge_recall_single.json,e25_bridge512_ip_r10_mean_recall,bridge,recall_single,recall_single,512,128,10,True,True,False,,,,,True,e21,603212,0.2545572916666667,800,0.0,0.0,0.0,48.0
e25_bridge512_ip_r10_mean_recall/bridge_recall_single.json,e25_bridge512_ip_r10_mean_recall,bridge,recall_single,recall_single,512,128,10,True,True,False,,,,,True,e18_local,594892,0.251953125,800,0.0,0.0,0.0,48.0
e25_bridge512_ip_r10_rem_recall/bridge_recall_single.json,e25_bridge512_ip_r10_rem_recall,bridge,recall_single,recall_single,512,128,10,True,True,True,,,,,True,dense,594892,0.9993489583333334,400,47.88303981774676,0.9975633295363909,0.01169019526800458,48.0
e25_bridge512_ip_r10_rem_recall/bridge_recall_single.json,e25_bridge512_ip_r10_rem_recall,bridge,recall_single,recall_single,512,128,10,True,True,True,,,,,True,e18,594892,1.0,350,47.79359852571352,0.9956999692856984,0.011668359015066777,48.0
e25_bridge512_ip_r10_rem_recall/bridge_recall_single.json,e25_bridge512_ip_r10_rem_recall,bridge,recall_single,recall_single,512,128,10,True,True,True,,,,,True,e21,603212,0.9505208333333334,8000,44.213603301293524,0.9211167354436152,0.010794336743479864,48.0
e25_bridge512_ip_r10_rem_recall/bridge_recall_single.json,e25_bridge512_ip_r10_rem_recall,bridge,recall_single,recall_single,512,128,10,True,True,True,,,,,True,e18_local,594892,0.24934895833333334,8000,0.0,0.0,0.0,48.0
e25_bridge512_ip_r10_rem_recall/bridge_recall_single_800.json,e25_bridge512_ip_r10_rem_recall,bridge,recall_single,recall_single,512,128,10,True,True,True,,,,,True,dense,594892,1.0,400,47.958314131624604,0.9991315444088459,0.011708572786041163,48.0
e25_bridge512_ip_r10_rem_recall/bridge_recall_single_800.json,e25_bridge512_ip_r10_rem_recall,bridge,recall_single,recall_single,512,128,10,True,True,True,,,,,True,e18,594892,0.994140625,350,46.5183616376063,0.9691325341167979,0.011357021884181225,48.0
e25_bridge512_ip_r10_rem_recall/bridge_recall_single_800.json,e25_bridge512_ip_r10_rem_recall,bridge,recall_single,recall_single,512,128,10,True,True,True,,,,,True,e21,603212,0.4420572916666667,800,8.647543463670406,0.18015715549313346,0.0021112166659351577,48.0
e25_bridge512_ip_r10_rem_recall/bridge_recall_single_800.json,e25_bridge512_ip_r10_rem_recall,bridge,recall_single,recall_single,512,128,10,True,True,True,,,,,True,e18_local,594892,0.24283854166666666,800,0.0,0.0,0.0,48.0
e25_bridge512_ip_r12_mean_recall/bridge_recall_single.json,e25_bridge512_ip_r12_mean_recall,bridge,recall_single,recall_single,512,128,12,True,True,False,,,,,True,dense,594892,1.0,550,47.9065349588715,0.9980528116431562,0.011695931386443236,48.0
e25_bridge512_ip_r12_mean_recall/bridge_recall_single.json,e25_bridge512_ip_r12_mean_recall,bridge,recall_single,recall_single,512,128,12,True,True,False,,,,,True,e18,594892,1.0,350,47.96107809302252,0.9991891269379692,0.011709247581304327,48.0
e25_bridge512_ip_r12_mean_recall/bridge_recall_single.json,e25_bridge512_ip_r12_mean_recall,bridge,recall_single,recall_single,512,128,12,True,True,False,,,,,True,e21,603212,0.8170572916666666,8000,34.33172009851449,0.7152441687190518,0.008381767602176389,48.0
e25_bridge512_ip_r12_mean_recall/bridge_recall_single.json,e25_bridge512_ip_r12_mean_recall,bridge,recall_single,recall_single,512,128,12,True,True,False,,,,,True,e18_local,594892,0.24934895833333334,8000,0.0,0.0,0.0,48.0
e25_bridge512_ip_r12_mean_recall_800/bridge_recall_single.json,e25_bridge512_ip_r12_mean_recall_800,bridge,recall_single,recall_single,512,128,12,True,True,False,,,,,True,dense,594892,1.0,400,47.91796391544976,0.9982909149052034,0.011698721659045352,48.0
e25_bridge512_ip_r12_mean_recall_800/bridge_recall_single.json,e25_bridge512_ip_r12_mean_recall_800,bridge,recall_single,recall_single,512,128,12,True,True,False,,,,,True,e18,594892,1.0,350,47.96406106895185,0.9992512722698302,0.011709975846912073,48.0
e25_bridge512_ip_r12_mean_recall_800/bridge_recall_single.json,e25_bridge512_ip_r12_mean_recall_800,bridge,recall_single,recall_single,512,128,12,True,True,False,,,,,True,e21,603212,0.3977864583333333,800,5.794219203180548,0.12071290006626141,0.001414604297651501,48.0
